nom,SIREN,COG,type,code_departement,code_departement_3digits,code_region
Meurville,211002357,10242,COM,10,010,44
Molins-sur-Aube,211002365,10243,COM,10,010,44
Montaulin,211002373,10245,COM,10,010,44
Montceaux-lès-Vaudes,211002381,10246,COM,10,010,44
Montfey,211002399,10247,COM,10,010,44
Montgueux,211002407,10248,COM,10,010,44
Montiéramey,211004312,10249,COM,10,010,44
Montier-en-l'Isle,211002423,10250,COM,10,010,44
Montigny-les-Monts,211002431,10251,COM,10,010,44
Montmartin-le-Haut,211002449,10252,COM,10,010,44
Montmorency-Beaufort,211002456,10253,COM,10,010,44
Montpothier,211002464,10254,COM,10,010,44
Montreuil-sur-Barse,211002472,10255,COM,10,010,44
Montsuzain,211002480,10256,COM,10,010,44
Morembert,211002498,10257,COM,10,010,44
Morvilliers,211002506,10258,COM,10,010,44
La Motte-Tilly,211002514,10259,COM,10,010,44
Moussey,211002522,10260,COM,10,010,44
Mussy-sur-Seine,211002530,10261,COM,10,010,44
Neuville-sur-Seine,211002548,10262,COM,10,010,44
Neuville-sur-Vanne,211002555,10263,COM,10,010,44
Noé-les-Mallets,211002563,10264,COM,10,010,44
Les Noës-près-Troyes,211002571,10265,COM,10,010,44
Nogent-en-Othe,211002589,10266,COM,10,010,44
Nogent-sur-Aube,211002597,10267,COM,10,010,44
Nogent-sur-Seine,211002605,10268,COM,10,010,44
Nozay,211002613,10269,COM,10,010,44
Onjon,211002621,10270,COM,10,010,44
Origny-le-Sec,211002639,10271,COM,10,010,44
Ormes,211002647,10272,COM,10,010,44
Ortillon,211002654,10273,COM,10,010,44
Orvilliers-Saint-Julien,211002662,10274,COM,10,010,44
Ossey-les-Trois-Maisons,211002670,10275,COM,10,010,44
Paisy-Cosdon,211002688,10276,COM,10,010,44
Pargues,211002704,10278,COM,10,010,44
Pars-lès-Chavanges,211002712,10279,COM,10,010,44
Pars-lès-Romilly,211002720,10280,COM,10,010,44
Le Pavillon-Sainte-Julie,211002738,10281,COM,10,010,44
Payns,211002746,10282,COM,10,010,44
Pel-et-Der,211002753,10283,COM,10,010,44
Périgny-la-Rose,211002761,10284,COM,10,010,44
Perthes-lès-Brienne,211002779,10285,COM,10,010,44
Petit-Mesnil,211002787,10286,COM,10,010,44
Piney,211002795,10287,COM,10,010,44
Plaines-Saint-Lange,211002803,10288,COM,10,010,44
Plancy-l'Abbaye,211002811,10289,COM,10,010,44
Planty,211002829,10290,COM,10,010,44
Plessis-Barbuise,211002837,10291,COM,10,010,44
Poivres,211002845,10293,COM,10,010,44
Poligny,211002852,10294,COM,10,010,44
Polisot,211002860,10295,COM,10,010,44
Polisy,211002878,10296,COM,10,010,44
Pont-Sainte-Marie,211002886,10297,COM,10,010,44
Pont-sur-Seine,211002894,10298,COM,10,010,44
Pouan-les-Vallées,211002902,10299,COM,10,010,44
Pougy,211002910,10300,COM,10,010,44
Pouy-sur-Vannes,211002928,10301,COM,10,010,44
Praslin,211002936,10302,COM,10,010,44
Précy-Notre-Dame,211002944,10303,COM,10,010,44
Précy-Saint-Martin,211002951,10304,COM,10,010,44
Prémierfait,211002969,10305,COM,10,010,44
Proverville,211002977,10306,COM,10,010,44
Prugny,211002985,10307,COM,10,010,44
Prunay-Belleville,211002993,10308,COM,10,010,44
Prusy,211003009,10309,COM,10,010,44
Puits-et-Nuisement,211003017,10310,COM,10,010,44
Racines,211003025,10312,COM,10,010,44
Radonvilliers,211003033,10313,COM,10,010,44
Ramerupt,211003041,10314,COM,10,010,44
Rances,211003058,10315,COM,10,010,44
Rhèges,211003066,10316,COM,10,010,44
Les Riceys,211003074,10317,COM,10,010,44
Rigny-la-Nonneuse,211003082,10318,COM,10,010,44
Rigny-le-Ferron,211003090,10319,COM,10,010,44
Rilly-Sainte-Syre,211003108,10320,COM,10,010,44
La Rivière-de-Corps,211003116,10321,COM,10,010,44
Romilly-sur-Seine,211003124,10323,COM,10,010,44
Roncenay,211003132,10324,COM,10,010,44
Rosières-près-Troyes,211003140,10325,COM,10,010,44
Rosnay-l'Hôpital,211003157,10326,COM,10,010,44
La Rothière,211003165,10327,COM,10,010,44
Rouilly-Sacey,211003173,10328,COM,10,010,44
Rouilly-Saint-Loup,211003181,10329,COM,10,010,44
Rouvres-les-Vignes,211003199,10330,COM,10,010,44
Rumilly-lès-Vaudes,211003207,10331,COM,10,010,44
Ruvigny,211003215,10332,COM,10,010,44
Saint-André-les-Vergers,211003223,10333,COM,10,010,44
Saint-Aubin,211003231,10334,COM,10,010,44
Saint-Benoist-sur-Vanne,211003249,10335,COM,10,010,44
Saint-Benoît-sur-Seine,211003256,10336,COM,10,010,44
Saint-Christophe-Dodinicourt,211003264,10337,COM,10,010,44
Saint-Étienne-sous-Barbuise,211003272,10338,COM,10,010,44
Saint-Flavy,211003280,10339,COM,10,010,44
Saint-Germain,211003298,10340,COM,10,010,44
Saint-Hilaire-sous-Romilly,211003306,10341,COM,10,010,44
Saint-Jean-de-Bonneval,211003314,10342,COM,10,010,44
Saint-Julien-les-Villas,211003322,10343,COM,10,010,44
Saint-Léger-près-Troyes,211003330,10344,COM,10,010,44
Saint-Léger-sous-Brienne,211003348,10345,COM,10,010,44
Saint-Léger-sous-Margerie,211003355,10346,COM,10,010,44
Saint-Loup-de-Buffigny,211003363,10347,COM,10,010,44
Saint-Lupien,211003371,10348,COM,10,010,44
Saint-Lyé,211003389,10349,COM,10,010,44
Saint-Mards-en-Othe,211003397,10350,COM,10,010,44
Saint-Martin-de-Bossenay,211003405,10351,COM,10,010,44
Sainte-Maure,211003413,10352,COM,10,010,44
Saint-Mesmin,211003421,10353,COM,10,010,44
Saint-Nabord-sur-Aube,211003439,10354,COM,10,010,44
Saint-Nicolas-la-Chapelle,211003447,10355,COM,10,010,44
Saint-Oulph,211003454,10356,COM,10,010,44
Saint-Parres-aux-Tertres,211003462,10357,COM,10,010,44
Saint-Parres-lès-Vaudes,211003470,10358,COM,10,010,44
Saint-Phal,211003488,10359,COM,10,010,44
Saint-Pouange,211003496,10360,COM,10,010,44
Saint-Remy-sous-Barbuise,211003504,10361,COM,10,010,44
Sainte-Savine,211003512,10362,COM,10,010,44
Saint-Thibault,211003520,10363,COM,10,010,44
Saint-Usage,211003538,10364,COM,10,010,44
Salon,211003546,10365,COM,10,010,44
Saulcy,211003553,10366,COM,10,010,44
La Saulsotte,211003561,10367,COM,10,010,44
Savières,211003579,10368,COM,10,010,44
Semoine,211003587,10369,COM,10,010,44
Soligny-les-Étangs,211003595,10370,COM,10,010,44
Sommeval,211003603,10371,COM,10,010,44
Soulaines-Dhuys,211003611,10372,COM,10,010,44
Souligny,211003629,10373,COM,10,010,44
Spoy,211003637,10374,COM,10,010,44
Thennelières,211003645,10375,COM,10,010,44
Thieffrain,211003652,10376,COM,10,010,44
Thil,211003660,10377,COM,10,010,44
Thors,211003678,10378,COM,10,010,44
Torcy-le-Grand,211003686,10379,COM,10,010,44
Torcy-le-Petit,211003694,10380,COM,10,010,44
Torvilliers,211003702,10381,COM,10,010,44
Traînel,211003710,10382,COM,10,010,44
Trancault,211004353,10383,COM,10,010,44
Trannes,211003728,10384,COM,10,010,44
Trouans,211003736,10386,COM,10,010,44
Troyes,211003744,10387,COM,10,010,44
Turgy,211003751,10388,COM,10,010,44
Unienville,211003769,10389,COM,10,010,44
Urville,211003777,10390,COM,10,010,44
Vailly,211003785,10391,COM,10,010,44
Vallant-Saint-Georges,211003793,10392,COM,10,010,44
Vallentigny,211003801,10393,COM,10,010,44
Vallières,211003819,10394,COM,10,010,44
Vanlay,211003827,10395,COM,10,010,44
Vauchassis,211003835,10396,COM,10,010,44
Vauchonvilliers,211003843,10397,COM,10,010,44
Vaucogne,211003850,10398,COM,10,010,44
Vaudes,211003868,10399,COM,10,010,44
Vaupoisson,211003876,10400,COM,10,010,44
Vendeuvre-sur-Barse,211003884,10401,COM,10,010,44
La Vendue-Mignot,211003892,10402,COM,10,010,44
Vernonvilliers,211003900,10403,COM,10,010,44
Verpillières-sur-Ource,211003918,10404,COM,10,010,44
Verricourt,211003926,10405,COM,10,010,44
Verrières,211003934,10406,COM,10,010,44
Viâpres-le-Petit,211003942,10408,COM,10,010,44
Villacerf,211003959,10409,COM,10,010,44
Villadin,211003967,10410,COM,10,010,44
La Ville-aux-Bois,211003975,10411,COM,10,010,44
Villechétif,211004015,10412,COM,10,010,44
Villeloup,211004023,10414,COM,10,010,44
Villemereuil,211004049,10416,COM,10,010,44
Villemoiron-en-Othe,211004056,10417,COM,10,010,44
Villemorien,211004064,10418,COM,10,010,44
Villemoyenne,211004072,10419,COM,10,010,44
Villenauxe-la-Grande,211004080,10420,COM,10,010,44
La Villeneuve-au-Châtelot,211004098,10421,COM,10,010,44
Villeneuve-au-Chemin,211004106,10422,COM,10,010,44
La Villeneuve-au-Chêne,211004114,10423,COM,10,010,44
Villeret,211004122,10424,COM,10,010,44
Villery,211004130,10425,COM,10,010,44
Ville-sous-la-Ferté,211003983,10426,COM,10,010,44
Ville-sur-Arce,211003991,10427,COM,10,010,44
Ville-sur-Terre,211004007,10428,COM,10,010,44
Villette-sur-Aube,211004148,10429,COM,10,010,44
Villiers-Herbisse,211004155,10430,COM,10,010,44
Villiers-le-Bois,211004163,10431,COM,10,010,44
Villiers-sous-Praslin,211004171,10432,COM,10,010,44
Villy-en-Trodes,211004189,10433,COM,10,010,44
Villy-le-Bois,211004197,10434,COM,10,010,44
Villy-le-Maréchal,211004205,10435,COM,10,010,44
Vinets,211004213,10436,COM,10,010,44
Virey-sous-Bar,211004221,10437,COM,10,010,44
Vitry-le-Croisé,211004239,10438,COM,10,010,44
Viviers-sur-Artaut,211004247,10439,COM,10,010,44
Voigny,211004254,10440,COM,10,010,44
Vosnon,211004262,10441,COM,10,010,44
Voué,211004270,10442,COM,10,010,44
Vougrey,211004288,10443,COM,10,010,44
Vulaines,211004296,10444,COM,10,010,44
Yèvres-le-Petit,211004304,10445,COM,10,010,44
Aigues-Vives,211100011,11001,COM,11,011,76
Airoux,211100029,11002,COM,11,011,76
Ajac,211100037,11003,COM,11,011,76
Alaigne,211100045,11004,COM,11,011,76
Alairac,211100052,11005,COM,11,011,76
Albas,211100060,11006,COM,11,011,76
Albières,211100078,11007,COM,11,011,76
Alet-les-Bains,211100086,11008,COM,11,011,76
Alzonne,211100094,11009,COM,11,011,76
Antugnac,211100102,11010,COM,11,011,76
Aragon,211100110,11011,COM,11,011,76
Argeliers,211100128,11012,COM,11,011,76
Argens-Minervois,211100136,11013,COM,11,011,76
Armissan,211100144,11014,COM,11,011,76
Arques,211100151,11015,COM,11,011,76
Arquettes-en-Val,211100169,11016,COM,11,011,76
Artigues,211100177,11017,COM,11,011,76
Arzens,211100185,11018,COM,11,011,76
Aunat,211100193,11019,COM,11,011,76
Auriac,211100201,11020,COM,11,011,76
Axat,211100219,11021,COM,11,011,76
Azille,211100227,11022,COM,11,011,76
Badens,211100235,11023,COM,11,011,76
Bages,211100243,11024,COM,11,011,76
Bagnoles,211100250,11025,COM,11,011,76
Baraigne,211100268,11026,COM,11,011,76
Barbaira,211100276,11027,COM,11,011,76
Belcaire,211100284,11028,COM,11,011,76
Belcastel-et-Buc,211100292,11029,COM,11,011,76
Belflou,211100300,11030,COM,11,011,76
Belfort-sur-Rebenty,211100318,11031,COM,11,011,76
Bellegarde-du-Razès,211100326,11032,COM,11,011,76
Belpech,211100334,11033,COM,11,011,76
Belvèze-du-Razès,211100342,11034,COM,11,011,76
Belvianes-et-Cavirac,211100359,11035,COM,11,011,76
Belvis,211100367,11036,COM,11,011,76
Berriac,211100375,11037,COM,11,011,76
Bessède-de-Sault,211100383,11038,COM,11,011,76
La Bezole,211100391,11039,COM,11,011,76
Bizanet,211100409,11040,COM,11,011,76
Bize-Minervois,211100417,11041,COM,11,011,76
Blomac,211100425,11042,COM,11,011,76
Bouilhonnac,211100433,11043,COM,11,011,76
Bouisse,211100441,11044,COM,11,011,76
Bouriège,211100458,11045,COM,11,011,76
Bourigeole,211100466,11046,COM,11,011,76
Le Bousquet,211100474,11047,COM,11,011,76
Boutenac,211100482,11048,COM,11,011,76
Bram,211100490,11049,COM,11,011,76
Brézilhac,211100516,11051,COM,11,011,76
Brousses-et-Villaret,211100524,11052,COM,11,011,76
Brugairolles,211100532,11053,COM,11,011,76
Les Brunels,211100540,11054,COM,11,011,76
Bugarach,211100557,11055,COM,11,011,76
Cabrespine,211100565,11056,COM,11,011,76
Cahuzac,211100573,11057,COM,11,011,76
Cailhau,211100581,11058,COM,11,011,76
Cailhavel,211100599,11059,COM,11,011,76
Cailla,211100607,11060,COM,11,011,76
Cambieure,211100615,11061,COM,11,011,76
Campagna-de-Sault,211100623,11062,COM,11,011,76
Campagne-sur-Aude,211100631,11063,COM,11,011,76
Camplong-d'Aude,211100649,11064,COM,11,011,76
Camps-sur-l'Agly,211100656,11065,COM,11,011,76
Camurac,211100664,11066,COM,11,011,76
Canet,211100672,11067,COM,11,011,76
Capendu,211100680,11068,COM,11,011,76
Carcassonne,211100698,11069,COM,11,011,76
Carlipa,211100706,11070,COM,11,011,76
Cascastel-des-Corbières,211100714,11071,COM,11,011,76
La Cassaigne,211100722,11072,COM,11,011,76
Cassaignes,211100730,11073,COM,11,011,76
Les Cassés,211100748,11074,COM,11,011,76
Castans,211100755,11075,COM,11,011,76
Castelnaudary,211100763,11076,COM,11,011,76
Castelnau-d'Aude,211100771,11077,COM,11,011,76
Castelreng,211100789,11078,COM,11,011,76
Caudebronde,211100797,11079,COM,11,011,76
Val de Lambronne,200055598,11080,COM,11,011,76
Caunes-Minervois,211100813,11081,COM,11,011,76
Caunette-sur-Lauquet,211100821,11082,COM,11,011,76
Caunettes-en-Val,211100839,11083,COM,11,011,76
Caux-et-Sauzens,211100847,11084,COM,11,011,76
Cavanac,211100854,11085,COM,11,011,76
Caves,211100862,11086,COM,11,011,76
Cazalrenoux,211100870,11087,COM,11,011,76
Cazilhac,211100888,11088,COM,11,011,76
Cenne-Monestiés,211100896,11089,COM,11,011,76
Cépie,211100904,11090,COM,11,011,76
Chalabre,211100912,11091,COM,11,011,76
Citou,211100920,11092,COM,11,011,76
Le Clat,211100938,11093,COM,11,011,76
Clermont-sur-Lauquet,211100946,11094,COM,11,011,76
Comigne,211100953,11095,COM,11,011,76
Comus,211100961,11096,COM,11,011,76
Conilhac-Corbières,211100987,11098,COM,11,011,76
Conques-sur-Orbiel,211100995,11099,COM,11,011,76
Corbières,211101001,11100,COM,11,011,76
Coudons,211101019,11101,COM,11,011,76
Couffoulens,211101027,11102,COM,11,011,76
Couiza,211101035,11103,COM,11,011,76
Counozouls,211101043,11104,COM,11,011,76
Cournanel,211101050,11105,COM,11,011,76
Coursan,211101068,11106,COM,11,011,76
Courtauly,211101076,11107,COM,11,011,76
La Courtète,211101084,11108,COM,11,011,76
Coustaussa,211101092,11109,COM,11,011,76
Coustouge,211101100,11110,COM,11,011,76
Cruscades,211101118,11111,COM,11,011,76
Cubières-sur-Cinoble,211101126,11112,COM,11,011,76
Cucugnan,211101134,11113,COM,11,011,76
Cumiès,211101142,11114,COM,11,011,76
Cuxac-Cabardès,211101159,11115,COM,11,011,76
Cuxac-d'Aude,211101167,11116,COM,11,011,76
Davejean,211101175,11117,COM,11,011,76
Dernacueillette,211101183,11118,COM,11,011,76
La Digne-d'Amont,211101191,11119,COM,11,011,76
La Digne-d'Aval,211101209,11120,COM,11,011,76
Donazac,211101217,11121,COM,11,011,76
Douzens,211101225,11122,COM,11,011,76
Duilhac-sous-Peyrepertuse,211101233,11123,COM,11,011,76
Durban-Corbières,211101241,11124,COM,11,011,76
Embres-et-Castelmaure,211101258,11125,COM,11,011,76
Escales,211101266,11126,COM,11,011,76
Escouloubre,211101274,11127,COM,11,011,76
Escueillens-et-Saint-Just-de-Bélengard,211101282,11128,COM,11,011,76
Espéraza,211101290,11129,COM,11,011,76
Espezel,211101308,11130,COM,11,011,76
Val-du-Faby,200085538,11131,COM,11,011,76
Fabrezan,211101324,11132,COM,11,011,76
Fajac-en-Val,211101332,11133,COM,11,011,76
Fajac-la-Relenque,211101340,11134,COM,11,011,76
La Fajolle,211101357,11135,COM,11,011,76
Fanjeaux,211101365,11136,COM,11,011,76
Félines-Termenès,211101373,11137,COM,11,011,76
Fendeille,211101381,11138,COM,11,011,76
Fenouillet-du-Razès,211101399,11139,COM,11,011,76
Ferrals-les-Corbières,211101407,11140,COM,11,011,76
Ferran,211101415,11141,COM,11,011,76
Festes-et-Saint-André,211101423,11142,COM,11,011,76
Feuilla,211101431,11143,COM,11,011,76
Fitou,211101449,11144,COM,11,011,76
Fleury,211101456,11145,COM,11,011,76
Floure,211101464,11146,COM,11,011,76
Fontanès-de-Sault,211101472,11147,COM,11,011,76
Fontcouverte,211101480,11148,COM,11,011,76
Fonters-du-Razès,211101498,11149,COM,11,011,76
Fontiers-Cabardès,211101506,11150,COM,11,011,76
Fontiès-d'Aude,211101514,11151,COM,11,011,76
Fontjoncouse,211101522,11152,COM,11,011,76
La Force,211101530,11153,COM,11,011,76
Fournes-Cabardès,211101548,11154,COM,11,011,76
Fourtou,211101555,11155,COM,11,011,76
Fraisse-Cabardès,211101563,11156,COM,11,011,76
Fraissé-des-Corbières,211101571,11157,COM,11,011,76
Gaja-et-Villedieu,211101589,11158,COM,11,011,76
Gaja-la-Selve,211101597,11159,COM,11,011,76
Galinagues,211101605,11160,COM,11,011,76
Gardie,211101613,11161,COM,11,011,76
Generville,211101621,11162,COM,11,011,76
Gincla,211101639,11163,COM,11,011,76
Ginestas,211101647,11164,COM,11,011,76
Ginoles,211101654,11165,COM,11,011,76
Gourvieille,211101662,11166,COM,11,011,76
Gramazie,211101670,11167,COM,11,011,76
Granès,211101688,11168,COM,11,011,76
Greffeil,211101696,11169,COM,11,011,76
Gruissan,211101704,11170,COM,11,011,76
Homps,211101720,11172,COM,11,011,76
Hounoux,211101738,11173,COM,11,011,76
Les Ilhes,211101746,11174,COM,11,011,76
Issel,211101753,11175,COM,11,011,76
Jonquières,211101761,11176,COM,11,011,76
Joucou,211101779,11177,COM,11,011,76
Labastide-d'Anjou,211101787,11178,COM,11,011,76
Labastide-en-Val,211101795,11179,COM,11,011,76
Labastide-Esparbairenque,211101803,11180,COM,11,011,76
Labécède-Lauragais,211101811,11181,COM,11,011,76
Lacombe,211101829,11182,COM,11,011,76
Ladern-sur-Lauquet,211101837,11183,COM,11,011,76
Lafage,211101845,11184,COM,11,011,76
Lagrasse,211101852,11185,COM,11,011,76
Lairière,211101860,11186,COM,11,011,76
Lanet,211101878,11187,COM,11,011,76
La Palme,211101886,11188,COM,11,011,76
Laprade,211101894,11189,COM,11,011,76
La Redorte,211101902,11190,COM,11,011,76
Laroque-de-Fa,211101910,11191,COM,11,011,76
Lasbordes,211101928,11192,COM,11,011,76
Lasserre-de-Prouille,211101936,11193,COM,11,011,76
Lastours,211101944,11194,COM,11,011,76
Laurabuc,211101951,11195,COM,11,011,76
Laurac,211101969,11196,COM,11,011,76
Lauraguel,211101977,11197,COM,11,011,76
Laure-Minervois,211101985,11198,COM,11,011,76
Lavalette,211101993,11199,COM,11,011,76
Lespinassière,211102009,11200,COM,11,011,76
Leuc,211102017,11201,COM,11,011,76
Leucate,211102025,11202,COM,11,011,76
Lézignan-Corbières,211102033,11203,COM,11,011,76
Lignairolles,211102041,11204,COM,11,011,76
Limousis,211102058,11205,COM,11,011,76
Limoux,211102066,11206,COM,11,011,76
Loupia,211102074,11207,COM,11,011,76
La Louvière-Lauragais,211102082,11208,COM,11,011,76
Luc-sur-Aude,211102090,11209,COM,11,011,76
Luc-sur-Orbieu,211102108,11210,COM,11,011,76
Magrie,211102116,11211,COM,11,011,76
Mailhac,211102124,11212,COM,11,011,76
Maisons,211102132,11213,COM,11,011,76
Malras,211102140,11214,COM,11,011,76
Malves-en-Minervois,211102157,11215,COM,11,011,76
Malviès,211102165,11216,COM,11,011,76
Marcorignan,211102173,11217,COM,11,011,76
Marquein,211102181,11218,COM,11,011,76
Marsa,211102199,11219,COM,11,011,76
Marseillette,211102207,11220,COM,11,011,76
Les Martys,211102215,11221,COM,11,011,76
Mas-Cabardès,211102223,11222,COM,11,011,76
Mas-des-Cours,211102231,11223,COM,11,011,76
Massac,211102249,11224,COM,11,011,76
Mas-Saintes-Puelles,211102256,11225,COM,11,011,76
Mayreville,211102264,11226,COM,11,011,76
Mayronnes,211102272,11227,COM,11,011,76
Mazerolles-du-Razès,211102280,11228,COM,11,011,76
Mazuby,211102298,11229,COM,11,011,76
Mérial,211102306,11230,COM,11,011,76
Mézerville,211102314,11231,COM,11,011,76
Miraval-Cabardès,211102322,11232,COM,11,011,76
Mirepeisset,211102330,11233,COM,11,011,76
Mireval-Lauragais,211102348,11234,COM,11,011,76
Missègre,211102355,11235,COM,11,011,76
Molandier,211102363,11236,COM,11,011,76
Molleville,211102389,11238,COM,11,011,76
Montauriol,211102397,11239,COM,11,011,76
Montazels,211102405,11240,COM,11,011,76
Montbrun-des-Corbières,211102413,11241,COM,11,011,76
Montclar,211102421,11242,COM,11,011,76
Montferrand,211102439,11243,COM,11,011,76
Montfort-sur-Boulzane,211102447,11244,COM,11,011,76
Montgaillard,211102454,11245,COM,11,011,76
Montgradail,211102462,11246,COM,11,011,76
Monthaut,211102470,11247,COM,11,011,76
Montirat,211102488,11248,COM,11,011,76
Montjardin,211102496,11249,COM,11,011,76
Montjoi,211102504,11250,COM,11,011,76
Val-de-Dagne,200085512,11251,COM,11,011,76
Montmaur,211102520,11252,COM,11,011,76
Montolieu,211102538,11253,COM,11,011,76
Montréal,211102546,11254,COM,11,011,76
Montredon-des-Corbières,211102553,11255,COM,11,011,76
Montséret,211102561,11256,COM,11,011,76
Monze,211102579,11257,COM,11,011,76
Moussan,211102587,11258,COM,11,011,76
Moussoulens,211102595,11259,COM,11,011,76
Mouthoumet,211102603,11260,COM,11,011,76
Moux,211102611,11261,COM,11,011,76
Narbonne,211102629,11262,COM,11,011,76
Nébias,211102637,11263,COM,11,011,76
Névian,211102645,11264,COM,11,011,76
Niort-de-Sault,211102652,11265,COM,11,011,76
Port-la-Nouvelle,211102660,11266,COM,11,011,76
Ornaisons,211102678,11267,COM,11,011,76
Orsans,211102686,11268,COM,11,011,76
Ouveillan,211102694,11269,COM,11,011,76
Padern,211102702,11270,COM,11,011,76
Palairac,211102710,11271,COM,11,011,76
Palaja,211102728,11272,COM,11,011,76
Paraza,211102736,11273,COM,11,011,76
Pauligne,211102744,11274,COM,11,011,76
Payra-sur-l'Hers,211102751,11275,COM,11,011,76
Paziols,211102769,11276,COM,11,011,76
Pécharic-et-le-Py,211102777,11277,COM,11,011,76
Pech-Luna,211102785,11278,COM,11,011,76
Pennautier,211102793,11279,COM,11,011,76
Pépieux,211102801,11280,COM,11,011,76
Pexiora,211102819,11281,COM,11,011,76
Peyrefitte-du-Razès,211102827,11282,COM,11,011,76
Peyrefitte-sur-l'Hers,211102835,11283,COM,11,011,76
Peyrens,211102843,11284,COM,11,011,76
Peyriac-de-Mer,211102850,11285,COM,11,011,76
Peyriac-Minervois,211102868,11286,COM,11,011,76
Peyrolles,211102876,11287,COM,11,011,76
Pezens,211102884,11288,COM,11,011,76
Pieusse,211102892,11289,COM,11,011,76
Plaigne,211102900,11290,COM,11,011,76
Plavilla,211102918,11291,COM,11,011,76
La Pomarède,211102926,11292,COM,11,011,76
Pomas,211102934,11293,COM,11,011,76
Pomy,211102942,11294,COM,11,011,76
Portel-des-Corbières,211102959,11295,COM,11,011,76
Pouzols-Minervois,211102967,11296,COM,11,011,76
Pradelles-Cabardès,211102975,11297,COM,11,011,76
Preixan,211102991,11299,COM,11,011,76
Puginier,211103007,11300,COM,11,011,76
Puichéric,211103015,11301,COM,11,011,76
Puilaurens,211103023,11302,COM,11,011,76
Puivert,211103031,11303,COM,11,011,76
Quillan,200059418,11304,COM,11,011,76
Quintillan,211103056,11305,COM,11,011,76
Quirbajou,211103064,11306,COM,11,011,76
Raissac-d'Aude,211103072,11307,COM,11,011,76
Raissac-sur-Lampy,211103080,11308,COM,11,011,76
Rennes-le-Château,211103098,11309,COM,11,011,76
Rennes-les-Bains,211103106,11310,COM,11,011,76
Ribaute,211103114,11311,COM,11,011,76
Ribouisse,211103122,11312,COM,11,011,76
Ricaud,211103130,11313,COM,11,011,76
Rieux-en-Val,211103148,11314,COM,11,011,76
Rieux-Minervois,211103155,11315,COM,11,011,76
Rivel,211103163,11316,COM,11,011,76
Rodome,211103171,11317,COM,11,011,76
Roquecourbe-Minervois,211103189,11318,COM,11,011,76
Roquefère,211103197,11319,COM,11,011,76
Roquefeuil,211103205,11320,COM,11,011,76
Roquefort-de-Sault,211103213,11321,COM,11,011,76
Roquefort-des-Corbières,211103221,11322,COM,11,011,76
Roquetaillade-et-Conilhac,200085561,11323,COM,11,011,76
Roubia,211103247,11324,COM,11,011,76
Rouffiac-d'Aude,211103254,11325,COM,11,011,76
Rouffiac-des-Corbières,211103262,11326,COM,11,011,76
Roullens,211103270,11327,COM,11,011,76
Routier,211103288,11328,COM,11,011,76
Rustiques,211103304,11330,COM,11,011,76
Saint-Amans,211103312,11331,COM,11,011,76
Saint-André-de-Roquelongue,211103320,11332,COM,11,011,76
Saint-Benoît,211103338,11333,COM,11,011,76
Sainte-Camelle,211103346,11334,COM,11,011,76
Sainte-Colombe-sur-Guette,211103353,11335,COM,11,011,76
Sainte-Colombe-sur-l'Hers,211103361,11336,COM,11,011,76
Saint-Couat-d'Aude,211103379,11337,COM,11,011,76
Saint-Couat-du-Razès,211103387,11338,COM,11,011,76
Saint-Denis,211103395,11339,COM,11,011,76
Sainte-Eulalie,211103403,11340,COM,11,011,76
Saint-Ferriol,211103411,11341,COM,11,011,76
Saint-Frichoux,211103429,11342,COM,11,011,76
Saint-Gaudéric,211103437,11343,COM,11,011,76
Saint-Hilaire,211103445,11344,COM,11,011,76
Saint-Jean-de-Barrou,211103452,11345,COM,11,011,76
Saint-Jean-de-Paracol,211103460,11346,COM,11,011,76
Saint-Julia-de-Bec,211103478,11347,COM,11,011,76
Saint-Julien-de-Briola,211103486,11348,COM,11,011,76
Saint-Just-et-le-Bézu,211103502,11350,COM,11,011,76
Saint-Laurent-de-la-Cabrerisse,211103510,11351,COM,11,011,76
Saint-Louis-et-Parahou,211103528,11352,COM,11,011,76
Saint-Marcel-sur-Aude,211103536,11353,COM,11,011,76
Saint-Martin-des-Puits,211103544,11354,COM,11,011,76
Saint-Martin-de-Villereglan,211103551,11355,COM,11,011,76
Saint-Martin-Lalande,211103569,11356,COM,11,011,76
Saint-Martin-le-Vieil,211103577,11357,COM,11,011,76
Saint-Martin-Lys,211103585,11358,COM,11,011,76
Saint-Michel-de-Lanès,211103593,11359,COM,11,011,76
Saint-Nazaire-d'Aude,211103601,11360,COM,11,011,76
Saint-Papoul,211103619,11361,COM,11,011,76
Saint-Paulet,211103627,11362,COM,11,011,76
Saint-Pierre-des-Champs,211103635,11363,COM,11,011,76
Saint-Polycarpe,211103643,11364,COM,11,011,76
Saint-Sernin,211103650,11365,COM,11,011,76
Sainte-Valière,211103668,11366,COM,11,011,76
Saissac,211103676,11367,COM,11,011,76
Sallèles-Cabardès,211103684,11368,COM,11,011,76
Sallèles-d'Aude,211103692,11369,COM,11,011,76
Salles-d'Aude,211103700,11370,COM,11,011,76
Salles-sur-l'Hers,211103718,11371,COM,11,011,76
Salsigne,211103726,11372,COM,11,011,76
Salvezines,211103734,11373,COM,11,011,76
Salza,211103742,11374,COM,11,011,76
Seignalens,211103759,11375,COM,11,011,76
La Serpent,211103767,11376,COM,11,011,76
Serres,211103775,11377,COM,11,011,76
Serviès-en-Val,211103783,11378,COM,11,011,76
Sigean,211103791,11379,COM,11,011,76
